Solvent,Inchikey,Smiles,canonical_smiles,protonation_state,n_F,n_CF3,n_CF2,fluorination_ratio,mw,dipole_moment_debye,gibbs_free_energy_Eh,enthalpy_Eh,homo_lumo_gap_alpha_Eh,homo_lumo_gap_beta_Eh,homo_lumo_gap_eV,oxidation_potential_V_vs_SHE,reduction_potential_V_vs_SHE,logKow,logKaw,is_charged_logp_table,headgroup,n_CF,is_open_shell,has_imaginary
DMSO,YYXFQERAOAMLRP-UHFFFAOYSA-M,O=S(=O)([O-])[C](F)C(F)(F)OC(F)(F)F,O=S(=O)([O-])[C](F)C(F)(F)OC(F)(F)F,neutral,6,1,1,1.0,246.08399999999995,12.147950428,-1412.6461113000485,-1412.592655831618,0.393528,0.342667,,,,,,,,1,True,False
DMSO,YYXFQERAOAMLRP-UHFFFAOYSA-N,[H]OS(=O)(=O)[C](F)C(F)(F)OC(F)(F)F,O=S(=O)(O)[C](F)C(F)(F)OC(F)(F)F,neutral,6,1,1,1.0,247.09199999999993,4.112274087,-1413.0581902542565,-1413.0037217715028,0.42718999999999996,0.401536,,,,,,,,1,True,False
DMSO,YYXWJNBPHDUWJP-UHFFFAOYSA-N,O=C(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,216.02699999999996,1.025310139,-1026.5044758228648,-1026.4545164599897,,,12.841815088296624,,,2.468630786069464,2.69097022722399,False,Carboxylate,1,False,False
DMSO,YZCKVEUIGOORGS-UHFFFAOYSA-N,[H],[H],neutral,0,0,0,0.0,1.008,4.37e-07,-0.5103680851323557,-0.4973532651323556,0.61321,0.5648420000000001,,,,,,,,0,True,False
DMSO,ZADFEFZNEGREBE-UHFFFAOYSA-M,O=C([O-])C(F)([C](F)F)C(F)(F)C(F)(F)F,O=C([O-])C(F)([C](F)F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,244.03699999999995,8.126141822,-1139.944919440689,-1139.8899171493513,0.39278799999999997,0.352195,,,,,,,,1,True,False
DMSO,ZADFEFZNEGREBE-UHFFFAOYSA-N,[H]OC(=O)C(F)([C](F)F)C(F)(F)C(F)(F)F,O=C(O)C(F)([C](F)F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,245.04499999999996,2.825508706,-1140.3797274472568,-1140.3244526819497,0.411965,0.412992,,,,,,,,1,True,False
DMSO,ZAMOUSCENKQFHK-UHFFFAOYSA-N,[Cl],[Cl],neutral,0,0,0,0.0,35.453,9.267e-06,-460.0976279751323,-460.0795708951323,0.556834,0.301361,,,,,,,,0,True,False
DMSO,ZAPJSCIHLJAOMW-UHFFFAOYSA-M,O=S(=O)([O-])[C]=C(F)F,O=S(=O)([O-])[C]=C(F)F,neutral,2,0,1,1.0,142.082,6.821852786,-899.82146336372,-899.779817456476,0.410295,0.313406,,,,,,,,0,True,False
DMSO,ZARSBUINGKHVDZ-UHFFFAOYSA-N,O=[S](=O)C(F)(F)F,O=[S](=O)C(F)(F)F,neutral,3,1,0,1.0,133.07,2.270000051,-886.2339277040469,-886.1943909330366,0.438641,0.364478,,,,,,,,0,True,False
DMSO,ZBBZBOJRXIRQMK-UHFFFAOYSA-N,O=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,O=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,9,0,4,1.0,247.03599999999994,1.412724739,-1164.3846764577916,-1164.3293054094147,0.386927,0.43441399999999997,,,,,,,,1,True,False
DMSO,ZBRHDRZSJQAGBJ-UHFFFAOYSA-L,[H][C]([H])C([H])([H])OP(=O)([O-])[O-],[CH2]COP(=O)([O-])[O-],neutral,0,0,0,0.0,123.02399999999999,10.119802231,-721.1567567416979,-721.1143288570316,0.32900799999999997,0.303904,,,,,,,,0,True,False
DMSO,ZBRHDRZSJQAGBJ-UHFFFAOYSA-M,[H]OP(=O)([O-])OC([H])([H])[C]([H])[H],[CH2]COP(=O)([O-])O,neutral,0,0,0,0.0,124.032,7.681575134,-721.6538382247168,-721.6110058050899,0.357916,0.369979,,,,,,,,0,True,False
DMSO,ZBRHDRZSJQAGBJ-UHFFFAOYSA-N,[H]OP(=O)(O[H])OC([H])([H])[C]([H])[H],[CH2]COP(=O)(O)O,neutral,0,0,0,0.0,125.03999999999999,1.462561113,-722.1027270905341,-722.058489283675,0.364176,0.42598,,,,,,,,0,True,True
DMSO,ZCKIEAULGPKASG-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)[C](F)OC(F)(OC(F)(F)F)C(F)(F)F,O=S(=O)([O-])C(F)(F)[C](F)OC(F)(OC(F)(F)F)C(F)(F)F,neutral,10,2,1,1.0,362.0969999999999,15.966760054,-1963.5018788619875,-1963.4352034943947,0.40395200000000003,0.34835499999999997,,,,,,,,2,True,True
DMSO,ZCKIEAULGPKASG-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)[C](F)OC(F)(OC(F)(F)F)C(F)(F)F,O=S(=O)(O)C(F)(F)[C](F)OC(F)(OC(F)(F)F)C(F)(F)F,neutral,10,2,1,1.0,363.1049999999999,3.77221237,-1963.91139358866,-1963.8436909870536,0.413053,0.413462,,,,,,,,2,True,True
DMSO,ZCKSCJSYNVZDPJ-UHFFFAOYSA-M,[H][C](C(=O)[O-])N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,CCN([CH]C(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)F,neutral,5,1,1,0.45454545454545453,283.1739999999999,14.597820598,-1485.38630798704,-1485.3244531661012,0.33093,0.332,,,,,,,,0,True,True
DMSO,ZCKSCJSYNVZDPJ-UHFFFAOYSA-N,[H]OC(=O)[C]([H])N(C([H])([H])C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)F,CCN([CH]C(=O)O)S(=O)(=O)C(F)(F)C(F)(F)F,neutral,5,1,1,0.45454545454545453,284.18199999999996,2.719213769,-1485.8474505884376,-1485.785332439005,0.361095,0.362319,,,,,,,,0,True,True
DMSO,ZCKSRQGHBONCOA-UHFFFAOYSA-N,[H]OC([H])([H])[C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OC[CH]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,1,4,0.7857142857142857,313.08599999999996,2.261772632,-1442.6891755167055,-1442.6242249014183,0.394487,0.385369,,,,,,,,0,True,False
DMSO,ZCTUVBCCFTWXAT-UHFFFAOYSA-N,F[C](F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,F[C](F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,neutral,11,1,4,1.0,285.0319999999999,0.658613971,-1364.1121040705293,-1364.053165134062,0.42367900000000003,0.468449,,,,,,,,0,True,False
DMSO,ZCYMBBLRMAKGJU-UHFFFAOYSA-N,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,CNS(=O)(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,10,1,3,0.7692307692307693,344.1499999999999,6.485312683,-1832.8412149929152,-1832.773090634128,0.410791,0.3545,,,,,,,,1,True,True
DMSO,ZDRKSIPIGIYGCQ-UHFFFAOYSA-M,[H][C](Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(=O)[O-],O=C([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[CH]Cl,neutral,10,0,5,0.9090909090909091,358.51500000000004,10.320395964,-1951.8440113393629,-1951.7767737792035,0.38843099999999997,0.329598,,,,,,,,0,True,False
DMSO,ZDRKSIPIGIYGCQ-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C]([H])Cl,O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[CH]Cl,neutral,10,0,5,0.9090909090909091,359.523,4.539770078,-1952.2803374690525,-1952.2122757459176,0.387774,0.40076,,,,,,,,0,True,False
DMSO,ZDSIQHIBROKXGH-UHFFFAOYSA-M,[H]C([H])([C](F)C(F)(F)C(F)(F)F)C(F)(F)S(=O)(=O)[O-],O=S(=O)([O-])C(F)(F)C[C](F)C(F)(F)C(F)(F)F,neutral,8,1,2,0.8,294.119,15.272167966,-1614.5290479615094,-1614.4687073409425,0.387157,0.345023,,,,,,,,1,True,True
DMSO,ZDZUQHRLZWJHME-UHFFFAOYSA-N,[H]C(=O)C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=CC[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,8,1,2,0.7272727272727273,243.07299999999995,5.689534503,-1104.4320704697857,-1104.3753182357652,0.3837,0.36872000000000005,,,,,,,,1,True,True
DMSO,ZEINVQKYLOHKIW-UHFFFAOYSA-N,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,neutral,14,1,5,1.0,350.0489999999999,0.795354858,-1664.5726619488903,-1664.504780437626,0.418555,0.417373,,,,,,,,1,True,False
DMSO,ZENRLYRPJRZNDB-UHFFFAOYSA-M,O=C([O-])[C](Cl)Cl,O=C([O-])[C](Cl)Cl,neutral,0,0,0,0.0,126.926,7.996787293,-1147.0989986472814,-1147.0600951182553,0.342858,0.328578,,,,,,,,0,True,False
DMSO,ZEWXZMNXLPJPSM-UHFFFAOYSA-L,O=P([O-])([O-])[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=P([O-])([O-])[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,278.99899999999997,24.862467071,-1518.6019005213336,-1518.5439731703657,0.34040200000000004,0.299746,,,,,,,,1,True,False
DMSO,ZEWXZMNXLPJPSM-UHFFFAOYSA-M,[H]OP(=O)([O-])[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=P([O-])(O)[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,280.00699999999995,11.807190933,-1519.0874951389794,-1519.0284881233547,0.379563,0.351613,,,,,,,,1,True,True
DMSO,ZEWXZMNXLPJPSM-UHFFFAOYSA-N,[H]OP(=O)(O[H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,O=P(O)(O)[C](F)C(F)(F)C(F)(F)C(F)(F)F,neutral,8,1,2,1.0,281.01499999999993,2.299223816,-1519.5233468992883,-1519.463579696142,0.413245,0.385578,,,,,,,,1,True,False
DMSO,ZFFLXJVVPHACEG-UHFFFAOYSA-N,FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,FC1=C(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,neutral,10,0,4,1.0,262.04599999999994,0.924017545,-1227.1443520315995,-1227.0911511479735,,,12.053038635184171,,,3.560883472457373,3.196721597391159,False,Carboxylate,2,False,False
DMSO,ZFTCSIHKYGAVSA-UHFFFAOYSA-M,O=C([O-])C(F)=C(F)C(F)(F)[C](F)F,O=C([O-])C(F)=C(F)C(F)(F)[C](F)F,neutral,6,0,2,1.0,206.04099999999997,8.472070021,-940.186386443838,-940.134944667058,0.36914800000000003,0.36301799999999995,,,,,,,,2,True,False
DMSO,ZFTCSIHKYGAVSA-UHFFFAOYSA-N,[H]OC(=O)C(F)=C(F)C(F)(F)[C](F)F,O=C(O)C(F)=C(F)C(F)(F)[C](F)F,neutral,6,0,2,1.0,207.04899999999998,3.121926941,-940.6282350346448,-940.5764811407864,0.359594,0.390556,,,,,,,,2,True,False
DMSO,ZFTGBLYZYJHQBF-UHFFFAOYSA-N,[H]O[P](=O)C([H])(F)F,O=[P](O)C(F)F,neutral,2,0,1,0.6666666666666666,114.995,3.418675285,-730.8071174797911,-730.7676459746054,0.39845800000000003,0.374053,,,,,,,,0,True,False
DMSO,ZFZBQIZWZKYZHY-UHFFFAOYSA-N,[H]OC([H])([H])[C]([H])C(F)(F)F,OC[CH]C(F)(F)F,neutral,3,1,0,0.5,113.05800000000002,1.567708758,-491.4489285314872,-491.4078719954536,0.399802,0.388224,,,,,,,,0,True,False
DMSO,ZGYRMAPYRZIOLO-UHFFFAOYSA-N,O=[S](=O)C(F)(F)OC(F)(F)F,O=[S](=O)C(F)(F)OC(F)(F)F,neutral,5,1,1,1.0,199.07599999999996,2.657118521,-1199.2861024866097,-1199.2383328967508,0.433197,0.36314199999999996,,,,,,,,0,True,False
DMSO,ZHDSCPNAZAJOKO-UHFFFAOYSA-N,[H]C([O])(F)F,[O]C(F)F,neutral,2,0,1,0.6666666666666666,67.01400000000001,2.112405167,-313.58650371345715,-313.5553068584717,0.551732,0.355842,,,,,,,,0,True,False
DMSO,ZHGONSHJRLOUQE-UHFFFAOYSA-L,[H][C](OP(=O)([O-])[O-])C(F)(F)F,O=P([O-])([O-])O[CH]C(F)(F)F,neutral,3,1,0,0.75,176.99399999999997,15.365168067,-1018.9888765460854,-1018.942027381339,0.32134599999999997,0.32720099999999996,,,,,,,,0,True,False
DMSO,ZHGONSHJRLOUQE-UHFFFAOYSA-M,[H]OP(=O)([O-])O[C]([H])C(F)(F)F,O=P([O-])(O)O[CH]C(F)(F)F,neutral,3,1,0,0.75,178.00199999999995,6.590414283,-1019.471095246768,-1019.4233408738472,0.34956800000000005,0.379142,,,,,,,,0,True,False
DMSO,ZHMVEJQMLXDJIW-UHFFFAOYSA-N,[H]C(=O)C([H])([H])C(F)(F)C(F)(F)[C](F)F,O=CCC(F)(F)C(F)(F)[C](F)F,neutral,6,0,3,0.6666666666666666,193.06599999999997,2.087410281,-866.607403664006,-866.5568408468948,0.410481,0.363251,,,,,,,,0,True,False
DMSO,ZHRZJFSAIXGYPJ-UHFFFAOYSA-M,O=C([O-])C(F)(F)C(F)=[C]C(F)(F)C(F)(F)C(F)(F)F,O=C([O-])C(F)(F)C(F)=[C]C(F)(F)C(F)(F)C(F)(F)F,neutral,10,1,3,1.0,306.05499999999995,11.291560337,-1415.817874403053,-1415.755306892412,0.364265,0.340718,,,,,,,,1,True,False
DMSO,ZHRZJFSAIXGYPJ-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)C(F)=[C]C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)=[C]C(F)(F)C(F)(F)C(F)(F)F,neutral,10,1,3,1.0,307.06299999999993,3.424075345,-1416.2507401710209,-1416.1879091168307,0.415662,0.341851,,,,,,,,1,True,False
DMSO,ZHUSMWSIRMKDJB-UHFFFAOYSA-M,[H]C(F)([C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-],O=C([O-])C(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,1,3,0.9166666666666666,326.06100000000004,17.387599188,-1516.3038896050075,-1516.2385035356642,0.385388,0.318504,,,,,,,,2,True,False
DMSO,ZHUSMWSIRMKDJB-UHFFFAOYSA-N,[H]OC(=O)C([H])(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,11,1,3,0.9166666666666666,327.06899999999996,3.866168316,-1516.750892598242,-1516.685151585324,0.412188,0.380904,,,,,,,,2,True,False
DMSO,ZHVSFPLIBRYJPE-UHFFFAOYSA-M,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)[C](F)F,O=C([O-])C=CC(F)(F)C(F)(F)[C](F)F,neutral,6,0,3,0.75,220.06799999999996,15.491774967,-979.4923614451124,-979.43817653456,0.368689,0.312039,,,,,,,,0,True,False
DMSO,ZHVSFPLIBRYJPE-UHFFFAOYSA-N,[H]OC(=O)C([H])=C([H])C(F)(F)C(F)(F)[C](F)F,O=C(O)C=CC(F)(F)C(F)(F)[C](F)F,neutral,6,0,3,0.75,221.07599999999996,2.2283366,-979.9499472582768,-979.8954650389296,0.364004,0.38556,,,,,,,,0,True,False
DMSO,ZIAIUNRLCCHBQI-UHFFFAOYSA-N,[H]OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,OCCC(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,8,0,4,0.6666666666666666,245.08899999999997,2.401341965,-1105.6084912096912,-1105.5506036450174,0.419334,0.376278,,,,,,,,0,True,True
DMSO,ZIIFTHKIWPLUKW-UHFFFAOYSA-M,O=C([O-])[C]=C(F)F,O=C([O-])[C]=C(F)F,neutral,2,0,1,1.0,106.027,7.664700349,-464.5498495061324,-464.5109160045788,0.378658,0.326585,,,,,,,,0,True,False
DMSO,ZIMHLYFYAKILEQ-UHFFFAOYSA-M,[H]C(OC(F)(F)[C](F)F)(C(F)(F)F)S(=O)(=O)[O-],O=S(=O)([O-])C(OC(F)(F)[C](F)F)C(F)(F)F,neutral,7,1,2,0.875,278.101,9.44377623,-1551.191632423106,-1551.1342013444369,0.405227,0.34754999999999997,,,,,,,,0,True,True
DMSO,ZIZUGQGVLPDKLD-UHFFFAOYSA-N,[H]OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,neutral,12,1,4,1.0,317.0489999999999,2.660494076,-1502.670899190971,-1502.6076897315445,0.434491,0.426716,,,,,,,,1,True,False
DMSO,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,14,2,4,1.0,338.03799999999995,0.325318415,-1626.6050849624116,-1626.542044998526,,,14.207717832300238,,,4.425477629166446,5.491520088574423,False,Carboxylate,0,False,False
DMSO,ZJUWCRDOVIRVBC-UHFFFAOYSA-N,[H]C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)[S](=O)=O,O=[S](=O)C(F)(F)C(F)(F)C(F)C(F)(F)C(F)(F)F,neutral,10,1,3,0.9090909090909091,315.108,2.966489454,-1738.221095212667,-1738.158847690002,0.426817,0.35660800000000004,,,,,,,,1,True,False
DMSO,ZKHDIBCZXIZEQN-UHFFFAOYSA-N,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[CH2]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,1,5,0.8666666666666667,333.06699999999995,3.177671821,-1565.9778292872008,-1565.9123569665453,0.42209599999999997,0.435339,,,,,,,,0,True,False
DMSO,ZKHZEGRQWFVEOY-UHFFFAOYSA-L,O=P([O-])([O-])C(F)(F)[C](F)F,O=P([O-])([O-])C(F)(F)[C](F)F,neutral,4,0,2,1.0,178.98499999999999,12.336011043,-1042.9653623343113,-1042.919181110358,0.342454,0.29984500000000003,,,,,,,,0,True,False
DMSO,ZKHZEGRQWFVEOY-UHFFFAOYSA-M,[H]OP(=O)([O-])C(F)(F)[C](F)F,O=P([O-])(O)C(F)(F)[C](F)F,neutral,4,0,2,1.0,179.99299999999997,6.976725903,-1043.4479562633892,-1043.4008983631068,0.400582,0.3671,,,,,,,,0,True,False
DMSO,ZKHZEGRQWFVEOY-UHFFFAOYSA-N,[H]OP(=O)(O[H])C(F)(F)[C](F)F,O=P(O)(O)C(F)(F)[C](F)F,neutral,4,0,2,1.0,181.00099999999998,1.402593931,-1043.8808958569375,-1043.8323167249948,0.402816,0.411468,,,,,,,,0,True,False
DMSO,ZKXZAZNDACAXGZ-UHFFFAOYSA-N,[H]C([H])(F)C(F)(F)[C](F)F,FCC(F)(F)[C](F)F,neutral,5,0,2,0.7142857142857143,133.03900000000002,2.479908382,-614.7200084510816,-614.6781080691269,0.42268700000000003,0.455958,,,,,,,,1,True,False
DMSO,ZLEDIMLXXJWPRO-UHFFFAOYSA-M,O=C([O-])C(F)(F)C(F)(F)C(F)([C](F)F)C(F)(F)F,O=C([O-])C(F)(F)C(F)(F)C(F)([C](F)F)C(F)(F)F,neutral,10,1,3,1.0,294.0439999999999,11.519602968,-1377.7504281267038,-1377.6899690789005,0.393796,0.349305,,,,,,,,1,True,False
DMSO,ZLEDIMLXXJWPRO-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)C(F)(F)C(F)([C](F)F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)([C](F)F)C(F)(F)F,neutral,10,1,3,1.0,295.05199999999996,2.482633498,-1378.1855070719291,-1378.1243816515275,0.40158699999999997,0.406175,,,,,,,,1,True,False
DMSO,ZLNYVOLQKLPDKS-UHFFFAOYSA-M,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(=O)[O-],[CH2]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(=O)[O-],neutral,8,0,4,0.8,274.063,10.37217457,-1254.4763170244255,-1254.4170218129195,0.40694,0.335274,,,,,,,,0,True,False
DMSO,ZLNYVOLQKLPDKS-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)[C]([H])[H],[CH2]C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(=O)O,neutral,8,0,4,0.8,275.071,4.797600175,-1254.9125572088344,-1254.8524316642738,0.40912299999999996,0.403951,,,,,,,,0,True,True
DMSO,ZLULGZLQSZEMFG-UHFFFAOYSA-N,[H]O[P](=O)C(F)(F)C(F)(F)C(F)(F)F,O=[P](O)C(F)(F)C(F)(F)C(F)(F)F,neutral,7,1,2,1.0,232.99899999999997,3.9811697,-1305.6985031801892,-1305.644698275721,0.404853,0.372612,,,,,,,,0,True,False
DMSO,ZMELRWNTMYRLBQ-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)OC(F)(F)[C](F)F,O=S(=O)([O-])C(F)(F)OC(F)(F)[C](F)F,neutral,6,0,3,1.0,246.08399999999995,8.183977015,-1412.631843552081,-1412.5785842855194,0.408209,0.361991,,,,,,,,0,True,False
DMSO,ZMELRWNTMYRLBQ-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)OC(F)(F)[C](F)F,O=S(=O)(O)C(F)(F)OC(F)(F)[C](F)F,neutral,6,0,3,1.0,247.09199999999993,4.206984859,-1413.039907458458,-1412.985519179265,0.417694,0.438061,,,,,,,,0,True,False
DMSO,ZMWRWPUWRCBYSG-UHFFFAOYSA-N,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,CC(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,neutral,10,1,3,0.7692307692307693,265.06999999999994,3.56349615,-1228.921335197747,-1228.8631021574292,0.428076,0.420246,,,,,,,,1,True,False
DMSO,ZODWGONIZRXHGU-UHFFFAOYSA-N,[H]C(=O)C([H])([H])[C](F)C(F)(F)C(F)(F)F,O=CC[C](F)C(F)(F)C(F)(F)F,neutral,6,1,1,0.6666666666666666,193.06599999999997,5.673638388,-866.6222202375991,-866.5715539019561,0.384869,0.37068,,,,,,,,1,True,False
DMSO,ZOTAIURSJKGZRA-UHFFFAOYSA-M,[H][C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[CH]F,neutral,11,0,5,0.9166666666666666,326.06100000000004,13.390949843,-1516.2933841714612,-1516.228192998096,0.402825,0.336249,,,,,,,,1,True,False
DMSO,ZOXFXSVDALCVJV-UHFFFAOYSA-M,[H]C(F)(C(F)(F)[C](F)F)C(F)(F)C(=O)[O-],O=C([O-])C(F)(F)C(F)C(F)(F)[C](F)F,neutral,7,0,3,0.875,226.04699999999997,8.484139187,-1040.674755405107,-1040.621287641879,0.39803,0.33785,,,,,,,,1,True,False
DMSO,ZOXFXSVDALCVJV-UHFFFAOYSA-N,[H]OC(=O)C(F)(F)C([H])(F)C(F)(F)[C](F)F,O=C(O)C(F)(F)C(F)C(F)(F)[C](F)F,neutral,7,0,3,0.875,227.05499999999998,4.835326993,-1041.1140483466436,-1041.0600833902345,0.404889,0.407594,,,,,,,,1,True,False
DMSO,ZOXLQNJQMZPRDX-UHFFFAOYSA-N,[H]N(C([H])([H])[H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,neutral,10,0,5,0.7692307692307693,344.1499999999999,6.353702758,-1832.8211340128548,-1832.7531485153609,0.414444,0.37810699999999997,,,,,,,,0,True,True
DMSO,ZPHAPVZCUFFPLV-UHFFFAOYSA-M,O=C([O-])C(F)(F)O[C](F)C(F)(F)OC(F)(F)F,O=C([O-])C(F)(F)O[C](F)C(F)(F)OC(F)(F)F,neutral,8,1,2,1.0,276.03499999999997,9.666993637,-1290.4257709298356,-1290.36738392975,0.373784,0.35389899999999996,,,,,,,,1,True,False
DMSO,ZPNRHCJZNSSPBK-UHFFFAOYSA-N,[H]C(F)(C(F)(F)F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)C(F)(F)F,neutral,8,1,2,0.8888888888888888,201.03599999999997,2.327184283,-951.8028543019363,-951.7536058159948,0.421014,0.467494,,,,,,,,1,True,False
DMSO,ZPQBWBYPXSNVQN-UHFFFAOYSA-N,O=[P](OC(F)(F)F)OC(F)(F)F,O=[P](OC(F)(F)F)OC(F)(F)F,neutral,6,2,0,1.0,216.98099999999997,2.482023646,-1242.4216409407752,-1242.3712238515916,0.445574,0.387791,,,,,,,,0,True,False
DMSO,ZQBFAOFFOQMSGJ-UHFFFAOYSA-N,Fc1c(F)c(F)c(F)c(F)c1F,Fc1c(F)c(F)c(F)c(F)c1F,neutral,6,0,0,1.0,186.05399999999997,7.359e-06,-827.7044540061112,-827.6590462602682,,,10.645012665271768,,,2.839138143761438,1.921574376525447,False,Carboxylate,6,False,False
DMSO,ZQBLJGBFWMZXSW-UHFFFAOYSA-M,O=S(=O)([O-])C(F)(F)C(F)(F)[C](F)OC(F)(F)C(F)(F)F,O=S(=O)([O-])C(F)(F)C(F)(F)[C](F)OC(F)(F)C(F)(F)F,neutral,10,1,3,1.0,346.09799999999996,13.279508902,-1888.2652676369453,-1888.200135972532,0.406811,0.347654,,,,,,,,1,True,False
DMSO,ZQBLJGBFWMZXSW-UHFFFAOYSA-N,[H]OS(=O)(=O)C(F)(F)C(F)(F)[C](F)OC(F)(F)C(F)(F)F,O=S(=O)(O)C(F)(F)C(F)(F)[C](F)OC(F)(F)C(F)(F)F,neutral,10,1,3,1.0,347.10599999999994,3.004535287,-1888.6695401153645,-1888.6037157067417,0.41557700000000003,0.420867,,,,,,,,1,True,True
DMSO,ZQDRIPGTPOXCKG-UHFFFAOYSA-N,F[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,F[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,neutral,9,1,3,1.0,251.02399999999994,0.240434572,-1201.5383749959103,-1201.4834552003276,0.43439,0.481976,,,,,,,,0,True,False
DMSO,ZQLXHCYMXYUOSS-UHFFFAOYSA-N,F[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,F[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neutral,13,2,3,1.0,319.0399999999999,0.419145662,-1526.6927121502972,-1526.6300393565796,0.436309,0.421794,,,,,,,,1,True,False
